date,tsi_1au,tsi_true_earth
2011-06-23,1361.1707,1317.68
2011-06-24,1361.2855,1317.6275
2011-06-25,1361.3294,1317.5217
2011-06-26,1361.3191,1317.3796
2011-06-27,1361.2663,1317.2105
2011-06-28,1361.2619,1317.0988
2011-06-29,1361.2082,1316.9597
2011-06-30,1361.0988,1316.7729
2011-07-01,1361.0806,1316.7074
2011-07-02,1361.0433,1316.6293
2011-07-03,1361.0109,1316.5728
2011-07-04,1360.993,1316.5459
2011-07-05,1361.0183,1316.5744
2011-07-06,1361.0932,1316.6789
2011-07-07,1361.0817,1316.6923
2011-07-08,1361.0488,1316.7092
2011-07-09,1360.9972,1316.718
2011-07-10,1360.9443,1316.7372
2011-07-11,1360.9706,1316.845
2011-07-12,1361.1159,1317.0843
2011-07-13,1361.2146,1317.278
2011-07-14,1361.2508,1317.4045
2011-07-15,1361.2325,1317.5164
2011-07-16,1361.1908,1317.6032
2011-07-17,1361.1698,1317.7211
2011-07-18,1361.1937,1317.8932
2011-07-19,1361.245,1318.1088
2011-07-20,1361.1904,1318.207
2011-07-21,1361.1773,1318.3669
2011-07-22,1361.2245,1318.595
2011-07-23,1361.237,1318.8046
2011-07-24,1361.176,1318.9656
2011-07-25,1361.1067,1319.115
2011-07-26,1361.0382,1319.2985
2011-07-27,1360.9669,1319.4649
2011-07-28,1360.8117,1319.5722
2011-07-29,1360.5363,1319.5874
2011-07-30,1360.2392,1319.5885
2011-07-31,1359.9731,1319.6477
2011-08-01,1359.6983,1319.6995
2011-08-02,1359.774,1320.1264
2011-08-03,1360.0327,1320.7174
2011-08-04,1360.372,1321.4156
2011-08-05,1360.6811,1322.1025
2011-08-06,1360.7417,1322.5555
2011-08-07,1360.8069,1323.0167
2011-08-08,1360.9291,1323.5454
2011-08-09,1361.0918,1324.1516
2011-08-10,1361.2141,1324.6911
2011-08-11,1361.2827,1325.2357
2011-08-12,1361.3135,1325.6631
2011-08-13,1361.2665,1326.0748
2011-08-14,1361.1894,1326.4678
2011-08-15,1361.1815,1326.9163
2011-08-16,1361.2152,1327.4545
2011-08-17,1361.2543,1327.9441
2011-08-18,1361.1172,1328.3011
2011-08-19,1360.9797,1328.6591
2011-08-20,1360.9218,1329.1077
2011-08-21,1360.8553,1329.556
2011-08-22,1360.8216,1330.0518
2011-08-23,1360.9968,1330.7825
2011-08-24,1361.1886,1331.4913
2011-08-25,1361.371,1332.2753
2011-08-26,1361.4385,1332.8303
2011-08-27,1361.3453,1333.3281
2011-08-28,1361.192,1333.7677
2011-08-29,1361.108,1334.2913
2011-08-30,1361.164,1335.0066
2011-08-31,1361.0741,1335.4863
2011-09-01,1361.0367,1336.081
2011-09-02,1361.0394,1336.739
2011-09-03,1361.08,1337.4346
2011-09-04,1361.059,1338.0824
2011-09-05,1361.0078,1338.6924
2011-09-06,1360.9782,1339.0176
2011-09-07,null,null
2011-09-08,null,null
2011-09-09,null,null
2011-09-10,null,null
2011-09-11,null,null
2011-09-12,null,null
2011-09-13,null,null
2011-09-14,1360.971,1345.0078
2011-09-15,1360.9092,1345.5748
2011-09-16,1360.9882,1346.3836
2011-09-17,1361.0595,1347.1372
2011-09-18,1361.0631,1347.8529
2011-09-19,1361.1983,1348.7124
2011-09-20,1361.3146,1349.6028
2011-09-21,1361.4517,1350.4499
2011-09-22,1361.4705,1351.1966
2011-09-23,1361.2085,1351.6485
2011-09-24,1360.8493,1352.0146
2011-09-25,1360.5206,1352.4645
2011-09-26,1360.3009,1353.0076
2011-09-27,1360.2602,1353.771
2011-09-28,1360.314,1354.5582
2011-09-29,1360.473,1355.4702
2011-09-30,1360.6332,1356.4498
2011-10-01,1360.7418,1357.3173
2011-10-02,1361.0276,1358.4148
2011-10-03,1361.348,1359.5252
2011-10-04,1361.3602,1360.3801
2011-10-05,1361.3374,1361.1249
2011-10-06,1361.2462,1361.8097
2011-10-07,1361.1483,1362.5194
2011-10-08,1361.0618,1363.2476
2011-10-09,1361.1066,1364.1773
2011-10-10,1361.0713,1364.8344
2011-10-11,1361.1036,1365.6708
2011-10-12,1361.0515,1366.3641
2011-10-13,1360.8919,1366.9945
2011-10-14,1360.7968,1367.6819
2011-10-15,1360.826,1368.4903
2011-10-16,1360.7308,1369.1637
2011-10-17,1360.8325,1370.01
2011-10-18,1361.1176,1371.0954
2011-10-19,1361.3792,1372.1131
2011-10-20,1361.5809,1373.1614
2011-10-21,1361.4558,1373.6871
2011-10-22,1361.3278,1374.2945
2011-10-23,1361.2104,1374.9161
2011-10-24,1361.1017,1375.5467
2011-10-25,1361.0276,1376.2827
2011-10-26,1360.9888,1376.9504
2011-10-27,1360.9963,1377.7071
2011-10-28,1360.9297,1378.3786
2011-10-29,1361.0157,1379.2148
2011-10-30,1361.1172,1380.0566
2011-10-31,1361.2234,1380.9235
2011-11-01,1361.4227,1381.9325
2011-11-02,1361.4364,1382.6604
2011-11-03,1361.2411,1383.0977
2011-11-04,1360.9113,1383.5209
2011-11-05,1360.5669,1383.9144
2011-11-06,1360.4364,1384.4811
2011-11-07,1360.3629,1385.1084
2011-11-08,1360.4979,1385.9834
2011-11-09,1360.6707,1386.7815
2011-11-10,1360.8736,1387.6567
2011-11-11,1361.197,1388.6478
2011-11-12,1361.5656,1389.6894
2011-11-13,1361.825,1390.6023
2011-11-14,1361.7827,1391.1707
2011-11-15,1361.7335,1391.7779
2011-11-16,1361.7851,1392.3867
2011-11-17,1361.8339,1393.0239
2011-11-18,1361.8151,1393.5929
2011-11-19,1361.7465,1394.0883
2011-11-20,1361.6837,1394.5875
2011-11-21,1361.5804,1395.0288
2011-11-22,1361.4585,1395.4691
2011-11-23,1361.3393,1395.8764
2011-11-24,1361.2567,1396.3411
2011-11-25,1361.1773,1396.7819
2011-11-26,1361.1345,1397.261
2011-11-27,1361.2703,1397.9013
2011-11-28,1361.4023,1398.5322
2011-11-29,1361.4475,1399.1447
2011-11-30,1361.4751,1399.6499
2011-12-01,1361.4284,1400.0678
2011-12-02,1361.3413,1400.4654
2011-12-03,1361.1879,1400.7428
2011-12-04,1361.2083,1401.214
2011-12-05,1361.2961,1401.7321
2011-12-06,1361.4301,1402.3141
2011-12-07,1361.6069,1402.8769
2011-12-08,1361.7755,1403.4316
2011-12-09,1361.7881,1403.807
2011-12-10,1361.6815,1404.054
2011-12-11,1361.6445,1404.3578
2011-12-12,1361.6468,1404.6885
2011-12-13,1361.6481,1405.0105
2011-12-14,1361.6275,1405.2635
2011-12-15,1361.5656,1405.4897
2011-12-16,1361.5532,1405.6993
2011-12-17,1361.6143,1406.0128
2011-12-18,1361.6105,1406.2375
2011-12-19,1361.549,1406.3854
2011-12-20,1361.4873,1406.5305
2011-12-21,1361.2942,1406.5055
2011-12-22,1361.1276,1406.5118
2011-12-23,1361.087,1406.6368
2011-12-24,1361.0981,1406.8115
2011-12-25,1361.0836,1406.9397
2011-12-26,1360.9891,1406.9821
2011-12-27,1361.0318,1407.1573
2011-12-28,1361.1876,1407.4273
2011-12-29,1361.3398,1407.6816
2011-12-30,1361.4015,1407.8431
2011-12-31,1361.3975,1407.9154
2012-01-01,1361.2912,1407.8675
2012-01-02,1361.2199,1407.8413
2012-01-03,1361.2473,1407.9047
2012-01-04,1361.298,1407.9728
2012-01-05,1361.3817,1408.0594
2012-01-06,1361.3571,1408.0166
2012-01-07,1361.2124,1407.8328
2012-01-08,1361.1068,1407.6725
2012-01-09,1361.0411,1407.5326
2012-01-10,1361.2192,1407.6212
2012-01-11,1361.3369,1407.6345
2012-01-12,1361.438,1407.6183
2012-01-13,1361.3975,1407.4351
2012-01-14,1361.3697,1407.2473
2012-01-15,1361.3754,1407.075
2012-01-16,1361.4735,1406.9901
2012-01-17,1361.3736,1406.6778
2012-01-18,1361.1588,1406.2138
2012-01-19,1360.9536,1405.8389
2012-01-20,1360.7364,1405.2626
2012-01-21,1360.8357,1405.1774
2012-01-22,1361.0589,1405.1421
2012-01-23,1361.2794,1405.0968
2012-01-24,1361.456,1404.9739
2012-01-25,1361.599,1404.8474
2012-01-26,1361.5951,1404.5195
2012-01-27,1361.5113,1404.1526
2012-01-28,1361.4428,1403.7552
2012-01-29,1361.4549,1403.4271
2012-01-30,1361.4044,1403.0348
2012-01-31,1361.3657,1402.6142
2012-02-01,1361.2881,1402.1932
2012-02-02,1361.2504,1401.7766
2012-02-03,1361.353,1401.4732
2012-02-04,1361.4173,1401.1204
2012-02-05,1361.4565,1400.7286
2012-02-06,1361.4254,1400.2585
2012-02-07,1361.3661,1399.7232
2012-02-08,1361.2851,1399.1811
2012-02-09,1361.2145,1398.5422
2012-02-10,1361.0037,1397.9011
2012-02-11,1360.87,1397.2417
2012-02-12,1360.9706,1396.8179
2012-02-13,1361.1276,1396.441
2012-02-14,1361.2934,1396.0042
2012-02-15,1361.3364,1395.5194
2012-02-16,1361.3122,1394.9039
2012-02-17,1361.3147,1394.328
2012-02-18,1361.3367,1393.7519
2012-02-19,1361.2696,1393.099
2012-02-20,1361.0185,1392.242
2012-02-21,1361.0715,1391.637
2012-02-22,1361.1945,1391.1762
2012-02-23,1361.3091,1390.709
2012-02-24,1361.4127,1390.1386
2012-02-25,1361.529,1389.633
2012-02-26,1361.5956,1389.0786
2012-02-27,1361.5751,1388.4099
2012-02-28,1361.4926,1387.6515
2012-02-29,1361.4734,1387.005
2012-03-01,1361.445,1386.3182
2012-03-02,1361.4029,1385.6122
2012-03-03,1361.3887,1384.9277
2012-03-04,1361.2536,1384.0974
2012-03-05,1360.7664,1382.8863
2012-03-06,1360.3175,1381.7024
2012-03-07,1359.9652,1380.6484
2012-03-08,1360.0495,1380.0572
2012-03-09,1360.3195,1379.5855
2012-03-10,1360.6459,1379.1801
2012-03-11,1361.0045,1378.7881
2012-03-12,1361.2427,1378.2643
2012-03-13,1361.2763,1377.5074
2012-03-14,1361.2187,1376.7367
2012-03-15,1361.133,1375.8732
2012-03-16,1361.1223,1375.0797
2012-03-17,1361.1496,1374.3166
2012-03-18,1361.2094,1373.6007
2012-03-19,1361.3106,1372.9216
2012-03-20,1361.343,1372.1348
2012-03-21,1361.3687,1371.4237
2012-03-22,1361.3891,1370.5974
2012-03-23,1361.3882,1369.903
2012-03-24,1361.4239,1369.15
2012-03-25,1361.4164,1368.3473
2012-03-26,1361.3449,1367.54
2012-03-27,1361.2777,1366.6596
2012-03-28,1361.2922,1365.9575
2012-03-29,1361.2998,1365.1844
2012-03-30,1361.3683,1364.4782
2012-03-31,1361.4946,1363.8335
2012-04-01,1361.4932,1363.0725
2012-04-02,1361.4027,1362.2356
2012-04-03,1361.2957,1361.2989
2012-04-04,1361.2248,1360.4837
2012-04-05,1361.2024,1359.6136
2012-04-06,1361.2589,1358.9796
2012-04-07,1361.3378,1358.2812
2012-04-08,1361.3741,1357.5342
2012-04-09,1361.357,1356.7437
2012-04-10,1361.3523,1355.8933
2012-04-11,1361.336,1355.1473
2012-04-12,1361.2384,1354.2738
2012-04-13,1361.1955,1353.4578
2012-04-14,1361.2803,1352.7677
2012-04-15,1361.3644,1352.0569
2012-04-16,1361.4808,1351.4069
2012-04-17,1361.4329,1350.5689
2012-04-18,1361.1685,1349.5664
2012-04-19,1360.8857,1348.5646
2012-04-20,1360.5839,1347.5376
2012-04-21,1360.3803,1346.5927
2012-04-22,1360.4076,1345.9317
2012-04-23,1360.6288,1345.3663
2012-04-24,1361.0068,1345.0008
2012-04-25,1361.2717,1344.6142
2012-04-26,1361.4267,1344.0986
2012-04-27,1361.4496,1343.4154
2012-04-28,1361.3745,1342.6521
2012-04-29,1361.292,1341.8894
2012-04-30,1361.1369,1341.0636
2012-05-01,1361.0039,1340.3028
2012-05-02,1360.9472,1339.5626
2012-05-03,1361.0925,1339.0823
2012-05-04,1361.1585,1338.4893
2012-05-05,1361.1957,1337.8783
2012-05-06,1361.0832,1337.1238
2012-05-07,1360.9952,1336.4055
2012-05-08,1360.7627,1335.514
2012-05-09,1360.4671,1334.636
2012-05-10,1360.2099,1333.7518
2012-05-11,1360.1964,1333.1116
2012-05-12,1360.5138,1332.818
2012-05-13,1360.946,1332.6394
2012-05-14,1361.2455,1332.3431
2012-05-15,1361.3556,1331.8411
2012-05-16,1361.3573,1331.2739
2012-05-17,1361.1967,1330.4968
2012-05-18,1361.0115,1329.8364
2012-05-19,1360.899,1329.1921
2012-05-20,1361.0397,1328.8181
2012-05-21,1361.2575,1328.5128
2012-05-22,1361.451,1328.1643
2012-05-23,1361.4946,1327.7434
2012-05-24,1361.3917,1327.1691
2012-05-25,1361.3682,1326.6943
2012-05-26,1361.2824,1326.1628
2012-05-27,1361.2284,1325.6783
2012-05-28,1361.158,1325.1698
2012-05-29,1361.0993,1324.6653
2012-05-30,1361.191,1324.3723
2012-05-31,1361.3055,1324.1447
2012-06-01,1361.4545,1323.8545
2012-06-02,1361.5562,1323.5808
2012-06-03,1361.4869,1323.1498
2012-06-04,1361.2371,1322.5228
2012-06-05,1360.8692,1321.7847
2012-06-06,1360.739,1321.3309
2012-06-07,1361.1017,1321.3403
2012-06-08,1361.3881,1321.2898
2012-06-09,1361.6778,1321.2473
2012-06-10,1361.8567,1321.0983
2012-06-11,1361.7935,1320.7294
2012-06-12,1361.2731,1319.9235
2012-06-13,1360.7633,1319.1457
2012-06-14,1360.4196,1318.5569
2012-06-15,1360.3696,1318.2575
2012-06-16,1360.6288,1318.266
2012-06-17,1360.8848,1318.2927
2012-06-18,1361.1662,1318.3517
2012-06-19,1361.2781,1318.249
2012-06-20,1361.2846,1318.0963
2012-06-21,1361.242,1317.8893
2012-06-22,1361.1853,1317.6863
2012-06-23,1361.1627,1317.5284
2012-06-24,1361.17,1317.4169
2012-06-25,1361.1413,1317.2846
2012-06-26,1361.093,1317.143
2012-06-27,1361.0738,1317.0498
2012-06-28,1361.0678,1316.9788
2012-06-29,1361.0685,1316.9235
2012-06-30,1360.8883,1316.7046
2012-07-01,1360.6148,1316.4047
2012-07-02,1360.3594,1316.1312
2012-07-03,1360.2911,1316.0465
2012-07-04,1360.4302,1316.172
2012-07-05,1360.7155,1316.4467
2012-07-06,1361.1294,1316.8548
2012-07-07,1361.392,1317.126
2012-07-08,1361.2939,1317.0579
2012-07-09,1360.6775,1316.5008
2012-07-10,1360.2027,1316.0913
2012-07-11,1360.0219,1315.977
2012-07-12,1360.0232,1316.0611
2012-07-13,1360.1663,1316.2755
2012-07-14,1360.422,1316.6218
2012-07-15,1360.8753,1317.1755
2012-07-16,1361.2422,1317.6604
2012-07-17,1361.2959,1317.8665
2012-07-18,1361.1578,1317.8842
2012-07-19,1361.0743,1317.9777
2012-07-20,1361.0731,1318.1656
2012-07-21,1361.0457,1318.3433
2012-07-22,1361.0859,1318.6086
2012-07-23,1361.1306,1318.8963
2012-07-24,1361.2391,1319.259
2012-07-25,1361.3396,1319.6183
2012-07-26,1361.4312,1319.9365
2012-07-27,1361.5009,1320.3216
2012-07-28,1361.3804,1320.5058
2012-07-29,1361.1712,1320.6176
2012-07-30,1360.9926,1320.7636
2012-07-31,1360.9982,1321.1144
2012-08-01,1361.1149,1321.5341
2012-08-02,1361.3701,1322.1202
2012-08-03,1361.5735,1322.6664
2012-08-04,1361.6575,1323.1079
2012-08-05,1361.5968,1323.4171
2012-08-06,1361.5696,1323.7603
2012-08-07,1361.5101,1324.1095
2012-08-08,1361.491,1324.4612
2012-08-09,1361.4038,1324.753
2012-08-10,1361.4197,1325.1868
2012-08-11,1361.3459,1325.5484
2012-08-12,1361.2678,1325.9083
2012-08-13,1361.0929,1326.1928
2012-08-14,1360.9385,1326.5069
2012-08-15,1360.9109,1326.9225
2012-08-16,1360.9707,1327.4643
2012-08-17,1361.0129,1328.0088
2012-08-18,1361.058,1328.573
2012-08-19,1361.114,1329.1495
2012-08-20,1361.1827,1329.753
2012-08-21,1361.2276,1330.3367
2012-08-22,1361.328,1331.0055
2012-08-23,1361.389,1331.6308
2012-08-24,1361.3486,1332.1779
2012-08-25,1361.3175,1332.7355
2012-08-26,1361.3907,1333.3984
2012-08-27,1361.4714,1334.0771
2012-08-28,1361.5784,1334.8296
2012-08-29,1361.6626,1335.4976
2012-08-30,1361.5855,1336.0502
2012-08-31,1361.542,1336.6386
2012-09-01,1361.5326,1337.2485
2012-09-02,1361.5382,1337.8872
2012-09-03,1361.4577,1338.4406
2012-09-04,1361.5159,1339.165
2012-09-05,1361.6097,1339.9085
2012-09-06,1361.604,1340.6477
2012-09-07,1361.5363,1341.1306
2012-09-08,1361.4036,1341.6471
2012-09-09,1361.3863,1342.3048
2012-09-10,1361.3824,1342.976
2012-09-11,1361.2731,1343.5927
2012-09-12,1361.106,1344.0909
2012-09-13,1361.0172,1344.6826
2012-09-14,1360.9388,1345.3177
2012-09-15,1360.9453,1346.0361
2012-09-16,1361.0165,1346.8339
2012-09-17,1361.0948,1347.6457
2012-09-18,1361.2261,1348.5944
2012-09-19,1361.4102,1349.5079
2012-09-20,1361.5307,1350.2592
2012-09-21,1361.6063,1351.2027
2012-09-22,1361.5602,1351.8885
2012-09-23,1361.4954,1352.6191
2012-09-24,1361.5273,1353.4349
2012-09-25,1361.7111,1354.4741
2012-09-26,1361.8833,1355.349
2012-09-27,1361.8687,1356.1001
2012-09-28,1361.7387,1356.7523
2012-09-29,1361.5411,1357.3469
2012-09-30,1361.3711,1357.9395
2012-10-01,1361.1655,1358.5191
2012-10-02,1361.1095,1359.2871
2012-10-03,1361.1211,1360.0351
2012-10-04,1361.114,1360.7563
2012-10-05,1361.1337,1361.5677
2012-10-06,1361.0784,1362.2958
2012-10-07,1360.986,1362.9684
2012-10-08,1360.928,1363.6716
2012-10-09,1360.9693,1364.4753
2012-10-10,1361.1154,1365.3908
2012-10-11,1361.141,1366.1776
2012-10-12,1361.152,1366.9711
2012-10-13,1361.1517,1367.7516
2012-10-14,1361.1045,1368.4691
2012-10-15,1361.235,1369.3755
2012-10-16,1361.491,1370.3943
2012-10-17,1361.6392,1371.3357
2012-10-18,1361.7595,1372.2585
2012-10-19,1361.7733,1373.0714
2012-10-20,1361.7487,1373.8288
2012-10-21,1361.6313,1374.4947
2012-10-22,1361.4899,1375.1084
2012-10-23,1361.4315,1375.8339
2012-10-24,1361.3176,1376.5033
2012-10-25,1361.1959,1377.1681
2012-10-26,1361.1351,1377.8575
2012-10-27,1361.0642,1378.532
2012-10-28,1361.0701,1379.2849
2012-10-29,1361.1697,1380.1028
2012-10-30,1361.2879,1380.8884
2012-10-31,null,null
2012-11-01,null,null
2012-11-02,null,null
2012-11-03,null,null
2012-11-04,null,null
2012-11-05,null,null
2012-11-06,null,null
2012-11-07,null,null
2012-11-08,null,null
2012-11-09,1361.2517,1388.0446
2012-11-10,1361.1916,1388.3728
2012-11-11,1361.1701,1389.0238
2012-11-12,1361.1859,1389.5654
2012-11-13,1361.2267,1390.5956
2012-11-14,null,null
2012-11-15,null,null
2012-11-16,null,null
2012-11-17,null,null
2012-11-18,null,null
2012-11-19,null,null
2012-11-20,1361.5421,1395.2265
2012-11-21,1361.4705,1395.3816
2012-11-22,1361.3162,1396.1206
2012-11-23,1361.3292,1396.469
2012-11-24,1361.3909,1397.0448
2012-11-25,1361.3993,1397.5916
2012-11-26,1361.2117,1397.9202
2012-11-27,1361.1216,1398.3358
2012-11-28,1361.1012,1398.8077
2012-11-29,1361.068,1399.2438
2012-11-30,1360.9988,1399.6405
2012-12-01,1360.8724,1399.9548
2012-12-02,1360.8884,1400.3967
2012-12-03,1360.9969,1400.9328
2012-12-04,1361.1086,1401.4493
2012-12-05,1361.2002,1401.9281
2012-12-06,1361.304,1402.4105
2012-12-07,1361.4027,1402.8792
2012-12-08,1361.4145,1403.2402
2012-12-09,1361.3615,1403.5275
2012-12-10,1361.3346,1403.824
2012-12-11,1361.4123,1404.2199
2012-12-12,1361.5236,1404.6417
2012-12-13,1361.5579,1404.9805
2012-12-14,1361.624,1405.346
2012-12-15,1361.7011,1405.7086
2012-12-16,1361.6957,1405.9758
2012-12-17,1361.5882,1406.1259
2012-12-18,1361.4214,1406.1862
2012-12-19,null,null
2012-12-20,null,null
2012-12-21,null,null
2012-12-22,null,null
2012-12-23,null,null
2012-12-24,null,null
2012-12-25,null,null
2012-12-26,null,null
2012-12-27,null,null
2012-12-28,1361.5064,1408.0182
2012-12-29,1361.4317,1407.9766
2012-12-30,1361.2976,1407.8925
2012-12-31,1361.1476,1407.7764
2013-01-01,1361.1763,1407.8267
2013-01-02,1361.2371,1407.893
2013-01-03,1361.2526,1407.8976
2013-01-04,null,null
2013-01-05,null,null
2013-01-06,null,null
2013-01-07,null,null
2013-01-08,null,null
2013-01-09,null,null
2013-01-10,1361.0844,1407.2258
2013-01-11,1360.8536,1406.8703
2013-01-12,1360.6927,1406.5759
2013-01-13,1360.6814,1406.4304
2013-01-14,1360.8435,1406.4502
2013-01-15,1361.0029,1406.455
2013-01-16,1361.1911,1406.4745
2013-01-17,1361.3465,1406.4566
2013-01-18,1361.3937,1406.3094
2013-01-19,1361.3925,1406.1026
2013-01-20,1361.3597,1405.8447
2013-01-21,1361.23,1405.4577
2013-01-22,1361.2186,1405.2031
2013-01-23,1361.2698,1404.9854
2013-01-24,1361.3193,1404.7533
2013-01-25,1361.3522,1404.484
2013-01-26,1361.3205,1404.1361
2013-01-27,1361.2344,1403.7095
2013-01-28,1361.1995,1403.3188
2013-01-29,1361.2176,1402.9726
2013-01-30,1361.2664,1402.6281
2013-01-31,1361.2585,1402.2354
2013-02-01,1361.241,1401.7976
2013-02-02,1361.2475,1401.3758
2013-02-03,1361.2163,1400.8915
2013-02-04,1361.3072,1400.5265
2013-02-05,1361.3915,1400.1509
2013-02-06,1361.4864,1399.7805
2013-02-07,1361.5741,1399.3845
2013-02-08,1361.5668,1398.8854
2013-02-09,1361.4809,1398.2905
2013-02-10,1361.43,1397.7405
2013-02-11,1361.4897,1397.2823
2013-02-12,1361.5357,1396.8051
2013-02-13,1361.5654,1396.3075
2013-02-14,1361.4937,1395.705
2013-02-15,1361.4042,1395.0616
2013-02-16,1361.3458,1394.4449
2013-02-17,1361.2403,1393.7787
2013-02-18,1361.1948,1393.1634
2013-02-19,1361.0015,1392.3972
2013-02-20,1360.9413,1391.7528
2013-02-21,1361.0818,1391.2874
2013-02-22,1361.1908,1390.7906
2013-02-23,1361.1987,1390.1616
2013-02-24,1361.2407,1389.62
2013-02-25,1361.2919,1388.7501
2013-02-26,1361.2444,1388.2849
2013-02-27,1361.2101,1387.5663
2013-02-28,1361.1354,1386.8325
2013-03-01,1361.1038,1386.2584
2013-03-02,1361.3001,1385.5867
2013-03-03,1361.512,1385.1032
2013-03-04,1361.6719,1384.5536
2013-03-05,1361.811,1383.9725
2013-03-06,1361.8654,1383.3067
2013-03-07,1361.7803,1382.5038
2013-03-08,1361.6503,1381.5683
2013-03-09,1361.5857,1380.7861
2013-03-10,1361.5806,1380.0561
2013-03-11,1361.6403,1379.3804
2013-03-12,1361.4929,1378.4979
2013-03-13,1361.2958,1377.5291
2013-03-14,1361.0909,1376.589
2013-03-15,1360.9868,1375.7349
2013-03-16,1360.9201,1374.9325
2013-03-17,1360.9616,1374.2343
2013-03-18,1361.0792,1373.6115
2013-03-19,1361.1728,1372.9594
2013-03-20,1361.2357,1372.2623
2013-03-21,1361.2448,1371.5128
2013-03-22,1361.2099,1370.7157
2013-03-23,1361.2586,1370.007
2013-03-24,1361.2882,1369.2772
2013-03-25,1361.2763,1368.4919
2013-03-26,1361.2358,1367.6715
2013-03-27,1361.2121,1366.8383
2013-03-28,1361.2245,1366.0888
2013-03-29,1361.2343,1365.3147
2013-03-30,1361.3236,1364.612
2013-03-31,1361.425,1363.9288
2013-04-01,1361.5383,1363.2392
2013-04-02,1361.4797,1362.3695
2013-04-03,1361.3098,1361.3901
2013-04-04,1361.2254,1360.5279
2013-04-05,1361.1969,1359.6923
2013-04-06,1361.2419,1358.9735
2013-04-07,1361.35,1358.3936
2013-04-08,1361.3916,1357.5092
2013-04-09,1361.2819,1356.6257
2013-04-10,1361.2788,1355.8253
2013-04-11,1361.1685,1354.9776
2013-04-12,1361.0568,1354.1106
2013-04-13,1361.1965,1353.5004
2013-04-14,1361.2864,1352.8368
2013-04-15,1361.2398,1352.0408
2013-04-16,1361.0637,1351.1265
2013-04-17,1361.0409,1350.3763
2013-04-18,1361.048,1349.6583
2013-04-19,1361.0984,1348.9938
2013-04-20,1360.9585,1348.1326
2013-04-21,1360.7561,1347.2009
2013-04-22,1360.7446,1346.4739
2013-04-23,1360.8389,1345.8605
2013-04-24,1361.0055,1345.2953
2013-04-25,1361.2532,1344.8526
2013-04-26,1361.3705,1344.2724
2013-04-27,1361.366,1343.5551
2013-04-28,1361.436,1342.9141
2013-04-29,1361.4002,1342.1742
2013-04-30,1361.2138,1341.2908
2013-05-01,1361.1224,1340.5141
2013-05-02,1361.2026,1339.9177
2013-05-03,1361.2862,1339.3085
2013-05-04,1361.3513,1338.6794
2013-05-05,1361.4024,1338.0828
2013-05-06,1361.3595,1337.386
2013-05-07,1361.3442,1336.7257
2013-05-08,1361.3975,1336.1271
2013-05-09,1361.5109,1335.6667
2013-05-10,1361.572,1334.9837
2013-05-11,1361.5404,1334.4407
2013-05-12,1361.3683,1333.6914
2013-05-13,1361.1678,1332.9205
2013-05-14,1361.0691,1332.258
2013-05-15,1361.0043,1331.6502
2013-05-16,1360.9485,1331.0514
2013-05-17,1361.1332,1330.6842
2013-05-18,1361.367,1330.3884
2013-05-19,1361.5793,1330.0818
2013-05-20,1361.7672,1329.7654
2013-05-21,1361.8458,1329.3448
2013-05-22,1361.6916,1328.69
2013-05-23,1361.3937,1327.9199
2013-05-24,1361.2078,1327.26
2013-05-25,1361.2631,1326.8339
2013-05-26,1361.4085,1326.5065
2013-05-27,1361.5951,1326.2335
2013-05-28,1361.7857,1325.9631
2013-05-29,1361.9275,1325.6658
2013-05-30,1361.9845,1325.2627
2013-05-31,1361.8697,1324.7244
2013-06-01,1361.6389,1324.0798
2013-06-02,1361.3159,1323.3614
2013-06-03,1361.2164,1322.8716
2013-06-04,1361.3512,1322.6249
2013-06-05,1361.4993,1322.3883
2013-06-06,1361.5261,1322.0656
2013-06-07,1361.4263,1321.6245
2013-06-08,1361.371,1321.2451
2013-06-09,1361.4148,1320.9792
2013-06-10,1361.4661,1320.7345
2013-06-11,1361.454,1320.4408
2013-06-12,1361.3761,1320.0987
2013-06-13,1361.3883,1319.8515
2013-06-14,1361.3335,1319.5732
2013-06-15,1361.5241,1319.5195
2013-06-16,1361.5804,1319.3594
2013-06-17,1361.4521,1319.0344
2013-06-18,1361.234,1318.6306
2013-06-19,1361.04,1318.2531
2013-06-20,1361.0038,1318.0549
2013-06-21,1360.989,1317.8778
2013-06-22,1361.2802,1318.0088
2013-06-23,1361.6791,1318.2483
2013-06-24,1361.8313,1318.2591
2013-06-25,1361.7868,1318.0863
2013-06-26,1361.6312,1317.8145
2013-06-27,1361.4619,1317.5393
2013-06-28,1361.3428,1317.2966
2013-06-29,1361.3248,1317.2177
2013-06-30,1361.3448,1317.1593
2013-07-01,1361.4556,1317.2006
2013-07-02,1361.5529,1317.2417
2013-07-03,1361.4836,1317.1348
2013-07-04,1361.252,1316.8882
2013-07-05,1360.9119,1316.5499
2013-07-06,1360.7273,1316.3779
2013-07-07,1360.7276,1316.3986
2013-07-08,1360.7792,1316.4858
2013-07-09,1360.9626,1316.7168
2013-07-10,1361.2846,1317.096
2013-07-11,1361.6726,1317.5545
2013-07-12,1361.87,1317.8426
2013-07-13,1361.8229,1317.9084
2013-07-14,1361.7743,1317.9899
2013-07-15,1361.67,1318.0134
2013-07-16,null,null
2013-07-17,null,null
2013-07-18,null,null
2013-07-19,null,null
2013-07-20,null,null
2013-07-21,null,null
2013-07-22,null,null
2013-07-23,1361.6292,1319.5449
